CURSAT ver 2.1              Date:         02-28-2020      Hour:       17:33:12
Input file:   seedbank.txt
Accumulation pseudoreplicates' file:      accum_seedbank_shuf.txt
Dataset pseudoreplicates' file:           pseud_seedbank_shuf.txt
Number of columns (sampling events):       121 
Number of rows (species, OTUs, ojects,...):              34 
Number of repetitions:       100 
Seed number:  12348695

Resampling without replacement

Replicate	Sampling event	Accumulation per n. of events	
 78 	 16 	 25 	
 78 	 17 	 26 	
 78 	 18 	 26 	
 78 	 19 	 26 	
 78 	 20 	 26 	
 78 	 21 	 27 	
 78 	 22 	 27 	
 78 	 23 	 28 	
 78 	 24 	 28 	
 78 	 25 	 28 	
 78 	 26 	 28 	
 78 	 27 	 28 	
 78 	 28 	 28 	
 78 	 29 	 28 	
 78 	 30 	 29 	
 78 	 31 	 29 	
 78 	 32 	 29 	
 78 	 33 	 29 	
 78 	 34 	 29 	
 78 	 35 	 29 	
 78 	 36 	 29 	
 78 	 37 	 29 	
 78 	 38 	 29 	
 78 	 39 	 29 	
 78 	 40 	 30 	
 78 	 41 	 30 	
 78 	 42 	 30 	
 78 	 43 	 30 	
 78 	 44 	 30 	
 78 	 45 	 30 	
 78 	 46 	 30 	
 78 	 47 	 30 	
 78 	 48 	 30 	
 78 	 49 	 30 	
 78 	 50 	 30 	
 78 	 51 	 30 	
 78 	 52 	 30 	
 78 	 53 	 31 	
 78 	 54 	 31 	
 78 	 55 	 31 	
 78 	 56 	 31 	
 78 	 57 	 31 	
 78 	 58 	 31 	
 78 	 59 	 31 	
 78 	 60 	 31 	
 78 	 61 	 31 	
 78 	 62 	 31 	
 78 	 63 	 31 	
 78 	 64 	 31 	
 78 	 65 	 31 	
 78 	 66 	 31 	
 78 	 67 	 32 	
 78 	 68 	 32 	
 78 	 69 	 32 	
 78 	 70 	 32 	
 78 	 71 	 32 	
 78 	 72 	 32 	
 78 	 73 	 33 	
 78 	 74 	 33 	
 78 	 75 	 33 	
 78 	 76 	 33 	
 78 	 77 	 33 	
 78 	 78 	 33 	
 78 	 79 	 33 	
 78 	 80 	 33 	
 78 	 81 	 33 	
 78 	 82 	 33 	
 78 	 83 	 33 	
 78 	 84 	 33 	
 78 	 85 	 33 	
 78 	 86 	 33 	
 78 	 87 	 33 	
 78 	 88 	 33 	
 78 	 89 	 33 	
 78 	 90 	 33 	
 78 	 91 	 33 	
 78 	 92 	 33 	
 78 	 93 	 33 	
 78 	 94 	 33 	
 78 	 95 	 34 	
 78 	 96 	 34 	
 78 	 97 	 34 	
 78 	 98 	 34 	
 78 	 99 	 34 	
 78 	 100 	 34 	
 78 	 101 	 34 	
 78 	 102 	 34 	
 78 	 103 	 34 	
 78 	 104 	 34 	
 78 	 105 	 34 	
 78 	 106 	 34 	
 78 	 107 	 34 	
 78 	 108 	 34 	
 78 	 109 	 34 	
 78 	 110 	 34 	
 78 	 111 	 34 	
 78 	 112 	 34 	
 78 	 113 	 34 	
 78 	 114 	 34 	
 78 	 115 	 34 	
 78 	 116 	 34 	
 78 	 117 	 34 	
 78 	 118 	 34 	
 78 	 119 	 34 	
 78 	 120 	 34 	
 78 	 121 	 34 	
 79 	 1 	 5 	
 79 	 2 	 7 	
 79 	 3 	 7 	
 79 	 4 	 8 	
 79 	 5 	 10 	
 79 	 6 	 12 	
 79 	 7 	 13 	
 79 	 8 	 13 	
 79 	 9 	 14 	
 79 	 10 	 15 	
 79 	 11 	 16 	
 79 	 12 	 16 	
 79 	 13 	 16 	
 79 	 14 	 16 	
 79 	 15 	 16 	
 79 	 16 	 16 	
 79 	 17 	 16 	
 79 	 18 	 18 	
 79 	 19 	 18 	
 79 	 20 	 20 	
 79 	 21 	 22 	
 79 	 22 	 22 	
 79 	 23 	 22 	
 79 	 24 	 22 	
 79 	 25 	 22 	
 79 	 26 	 22 	
 79 	 27 	 22 	
 79 	 28 	 22 	
 79 	 29 	 22 	
 79 	 30 	 22 	
 79 	 31 	 22 	
 79 	 32 	 23 	
 79 	 33 	 23 	
 79 	 34 	 23 	
 79 	 35 	 23 	
 79 	 36 	 23 	
 79 	 37 	 23 	
 79 	 38 	 23 	
 79 	 39 	 24 	
 79 	 40 	 25 	
 79 	 41 	 26 	
 79 	 42 	 27 	
 79 	 43 	 27 	
 79 	 44 	 27 	
 79 	 45 	 28 	
 79 	 46 	 28 	
 79 	 47 	 28 	
 79 	 48 	 29 	
 79 	 49 	 29 	
 79 	 50 	 29 	
 79 	 51 	 29 	
 79 	 52 	 29 	
 79 	 53 	 29 	
 79 	 54 	 29 	
 79 	 55 	 30 	
 79 	 56 	 30 	
 79 	 57 	 30 	
 79 	 58 	 30 	
 79 	 59 	 30 	
 79 	 60 	 30 	
 79 	 61 	 31 	
 79 	 62 	 32 	
 79 	 63 	 32 	
 79 	 64 	 32 	
 79 	 65 	 32 	
 79 	 66 	 32 	
 79 	 67 	 32 	
 79 	 68 	 32 	
 79 	 69 	 32 	
 79 	 70 	 32 	
 79 	 71 	 32 	
 79 	 72 	 32 	
 79 	 73 	 32 	
 79 	 74 	 32 	
 79 	 75 	 32 	
 79 	 76 	 32 	
 79 	 77 	 33 	
 79 	 78 	 33 	
 79 	 79 	 33 	
 79 	 80 	 33 	
 79 	 81 	 33 	
 79 	 82 	 33 	
 79 	 83 	 33 	
 79 	 84 	 33 	
 79 	 85 	 33 	
 79 	 86 	 33 	
 79 	 87 	 33 	
 79 	 88 	 33 	
 79 	 89 	 33 	
 79 	 90 	 33 	
 79 	 91 	 33 	
 79 	 92 	 33 	
 79 	 93 	 33 	
 79 	 94 	 33 	
 79 	 95 	 33 	
 79 	 96 	 33 	
 79 	 97 	 33 	
 79 	 98 	 33 	
 79 	 99 	 33 	
 79 	 100 	 33 	
 79 	 101 	 33 	
 79 	 102 	 33 	
 79 	 103 	 33 	
 79 	 104 	 34 	
 79 	 105 	 34 	
 79 	 106 	 34 	
 79 	 107 	 34 	
 79 	 108 	 34 	
 79 	 109 	 34 	
 79 	 110 	 34 	
 79 	 111 	 34 	
 79 	 112 	 34 	
 79 	 113 	 34 	
 79 	 114 	 34 	
 79 	 115 	 34 	
 79 	 116 	 34 	
 79 	 117 	 34 	
 79 	 118 	 34 	
 79 	 119 	 34 	
 79 	 120 	 34 	
 79 	 121 	 34 	
 80 	 1 	 4 	
 80 	 2 	 7 	
 80 	 3 	 7 	
 80 	 4 	 13 	
 80 	 5 	 17 	
 80 	 6 	 17 	
 80 	 7 	 18 	
 80 	 8 	 18 	
 80 	 9 	 18 	
 80 	 10 	 19 	
 80 	 11 	 19 	
 80 	 12 	 20 	
 80 	 13 	 20 	
 80 	 14 	 20 	
 80 	 15 	 21 	
 80 	 16 	 21 	
 80 	 17 	 22 	
 80 	 18 	 22 	
 80 	 19 	 22 	
 80 	 20 	 22 	
 80 	 21 	 24 	
 80 	 22 	 24 	
 80 	 23 	 24 	
 80 	 24 	 24 	
 80 	 25 	 25 	
 80 	 26 	 25 	
 80 	 27 	 26 	
 80 	 28 	 26 	
 80 	 29 	 26 	
 80 	 30 	 27 	
 80 	 31 	 28 	
 80 	 32 	 28 	
 80 	 33 	 28 	
 80 	 34 	 29 	
 80 	 35 	 29 	
 80 	 36 	 29 	
 80 	 37 	 29 	
 80 	 38 	 29 	
 80 	 39 	 29 	
 80 	 40 	 29 	
 80 	 41 	 29 	
 80 	 42 	 30 	
 80 	 43 	 30 	
 80 	 44 	 30 	
 80 	 45 	 30 	
 80 	 46 	 30 	
 80 	 47 	 30 	
 80 	 48 	 30 	
 80 	 49 	 30 	
 80 	 50 	 30 	
 80 	 51 	 30 	
 80 	 52 	 30 	
 80 	 53 	 30 	
 80 	 54 	 30 	
 80 	 55 	 30 	
 80 	 56 	 30 	
 80 	 57 	 30 	
 80 	 58 	 30 	
 80 	 59 	 30 	
 80 	 60 	 30 	
 80 	 61 	 30 	
 80 	 62 	 30 	
 80 	 63 	 30 	
 80 	 64 	 31 	
 80 	 65 	 31 	
 80 	 66 	 31 	
 80 	 67 	 31 	
 80 	 68 	 32 	
 80 	 69 	 32 	
 80 	 70 	 32 	
 80 	 71 	 32 	
 80 	 72 	 32 	
 80 	 73 	 32 	
 80 	 74 	 32 	
 80 	 75 	 32 	
 80 	 76 	 32 	
 80 	 77 	 32 	
 80 	 78 	 32 	
 80 	 79 	 32 	
 80 	 80 	 32 	
 80 	 81 	 32 	
 80 	 82 	 32 	
 80 	 83 	 32 	
 80 	 84 	 33 	
 80 	 85 	 33 	
 80 	 86 	 33 	
 80 	 87 	 33 	
 80 	 88 	 33 	
 80 	 89 	 33 	
 80 	 90 	 33 	
 80 	 91 	 33 	
 80 	 92 	 33 	
 80 	 93 	 33 	
 80 	 94 	 33 	
 80 	 95 	 33 	
 80 	 96 	 34 	
 80 	 97 	 34 	
 80 	 98 	 34 	
 80 	 99 	 34 	
 80 	 100 	 34 	
 80 	 101 	 34 	
 80 	 102 	 34 	
 80 	 103 	 34 	
 80 	 104 	 34 	
 80 	 105 	 34 	
 80 	 106 	 34 	
 80 	 107 	 34 	
 80 	 108 	 34 	
 80 	 109 	 34 	
 80 	 110 	 34 	
 80 	 111 	 34 	
 80 	 112 	 34 	
 80 	 113 	 34 	
 80 	 114 	 34 	
 80 	 115 	 34 	
 80 	 116 	 34 	
 80 	 117 	 34 	
 80 	 118 	 34 	
 80 	 119 	 34 	
 80 	 120 	 34 	
 80 	 121 	 34 	
 81 	 1 	 5 	
 81 	 2 	 7 	
 81 	 3 	 9 	
 81 	 4 	 11 	
 81 	 5 	 11 	
 81 	 6 	 12 	
 81 	 7 	 13 	
 81 	 8 	 16 	
 81 	 9 	 16 	
 81 	 10 	 17 	
 81 	 11 	 18 	
 81 	 12 	 19 	
 81 	 13 	 19 	
 81 	 14 	 20 	
 81 	 15 	 21 	
 81 	 16 	 22 	
 81 	 17 	 23 	
 81 	 18 	 24 	
 81 	 19 	 27 	
 81 	 20 	 27 	
 81 	 21 	 27 	
 81 	 22 	 27 	
 81 	 23 	 27 	
 81 	 24 	 28 	
 81 	 25 	 28 	
 81 	 26 	 28 	
 81 	 27 	 28 	
 81 	 28 	 29 	
 81 	 29 	 29 	
 81 	 30 	 29 	
 81 	 31 	 29 	
 81 	 32 	 29 	
 81 	 33 	 29 	
 81 	 34 	 29 	
 81 	 35 	 29 	
 81 	 36 	 30 	
 81 	 37 	 30 	
 81 	 38 	 31 	
 81 	 39 	 31 	
 81 	 40 	 31 	
 81 	 41 	 31 	
 81 	 42 	 31 	
 81 	 43 	 31 	
 81 	 44 	 31 	
 81 	 45 	 32 	
 81 	 46 	 32 	
 81 	 47 	 32 	
 81 	 48 	 32 	
 81 	 49 	 32 	
 81 	 50 	 32 	
 81 	 51 	 32 	
 81 	 52 	 32 	
 81 	 53 	 32 	
 81 	 54 	 32 	
 81 	 55 	 32 	
 81 	 56 	 32 	
 81 	 57 	 32 	
 81 	 58 	 32 	
 81 	 59 	 32 	
 81 	 60 	 32 	
 81 	 61 	 32 	
 81 	 62 	 32 	
 81 	 63 	 32 	
 81 	 64 	 32 	
 81 	 65 	 32 	
 81 	 66 	 32 	
 81 	 67 	 32 	
 81 	 68 	 32 	
 81 	 69 	 32 	
 81 	 70 	 32 	
 81 	 71 	 32 	
 81 	 72 	 32 	
 81 	 73 	 32 	
 81 	 74 	 32 	
 81 	 75 	 32 	
 81 	 76 	 32 	
 81 	 77 	 32 	
 81 	 78 	 32 	
 81 	 79 	 32 	
 81 	 80 	 32 	
 81 	 81 	 33 	
 81 	 82 	 33 	
 81 	 83 	 33 	
 81 	 84 	 33 	
 81 	 85 	 33 	
 81 	 86 	 33 	
 81 	 87 	 33 	
 81 	 88 	 33 	
 81 	 89 	 33 	
 81 	 90 	 33 	
 81 	 91 	 33 	
 81 	 92 	 33 	
 81 	 93 	 33 	
 81 	 94 	 33 	
 81 	 95 	 33 	
 81 	 96 	 33 	
 81 	 97 	 33 	
 81 	 98 	 33 	
 81 	 99 	 33 	
 81 	 100 	 33 	
 81 	 101 	 33 	
 81 	 102 	 33 	
 81 	 103 	 33 	
 81 	 104 	 33 	
 81 	 105 	 33 	
 81 	 106 	 33 	
 81 	 107 	 33 	
 81 	 108 	 33 	
 81 	 109 	 34 	
 81 	 110 	 34 	
 81 	 111 	 34 	
 81 	 112 	 34 	
 81 	 113 	 34 	
 81 	 114 	 34 	
 81 	 115 	 34 	
 81 	 116 	 34 	
 81 	 117 	 34 	
 81 	 118 	 34 	
 81 	 119 	 34 	
 81 	 120 	 34 	
 81 	 121 	 34 	
 82 	 1 	 5 	
 82 	 2 	 8 	
 82 	 3 	 10 	
 82 	 4 	 11 	
 82 	 5 	 13 	
 82 	 6 	 16 	
 82 	 7 	 16 	
 82 	 8 	 18 	
 82 	 9 	 18 	
 82 	 10 	 19 	
 82 	 11 	 19 	
 82 	 12 	 19 	
 82 	 13 	 20 	
 82 	 14 	 20 	
 82 	 15 	 20 	
 82 	 16 	 20 	
 82 	 17 	 20 	
 82 	 18 	 21 	
 82 	 19 	 23 	
 82 	 20 	 23 	
 82 	 21 	 23 	
 82 	 22 	 24 	
 82 	 23 	 25 	
 82 	 24 	 25 	
 82 	 25 	 25 	
 82 	 26 	 25 	
 82 	 27 	 25 	
 82 	 28 	 25 	
 82 	 29 	 25 	
 82 	 30 	 25 	
 82 	 31 	 26 	
 82 	 32 	 27 	
 82 	 33 	 27 	
 82 	 34 	 28 	
 82 	 35 	 28 	
 82 	 36 	 28 	
 82 	 37 	 28 	
 82 	 38 	 29 	
 82 	 39 	 29 	
 82 	 40 	 29 	
 82 	 41 	 30 	
 82 	 42 	 30 	
 82 	 43 	 30 	
 82 	 44 	 30 	
 82 	 45 	 31 	
 82 	 46 	 31 	
 82 	 47 	 31 	
 82 	 48 	 31 	
 82 	 49 	 31 	
 82 	 50 	 31 	
 82 	 51 	 31 	
 82 	 52 	 31 	
 82 	 53 	 31 	
 82 	 54 	 31 	
 82 	 55 	 31 	
 82 	 56 	 32 	
 82 	 57 	 32 	
 82 	 58 	 32 	
 82 	 59 	 32 	
 82 	 60 	 33 	
 82 	 61 	 33 	
 82 	 62 	 33 	
 82 	 63 	 33 	
 82 	 64 	 33 	
 82 	 65 	 33 	
 82 	 66 	 33 	
 82 	 67 	 33 	
 82 	 68 	 33 	
 82 	 69 	 33 	
 82 	 70 	 33 	
 82 	 71 	 33 	
 82 	 72 	 33 	
 82 	 73 	 33 	
 82 	 74 	 33 	
 82 	 75 	 33 	
 82 	 76 	 33 	
 82 	 77 	 33 	
 82 	 78 	 33 	
 82 	 79 	 33 	
 82 	 80 	 33 	
 82 	 81 	 33 	
 82 	 82 	 33 	
 82 	 83 	 34 	
 82 	 84 	 34 	
 82 	 85 	 34 	
 82 	 86 	 34 	
 82 	 87 	 34 	
 82 	 88 	 34 	
 82 	 89 	 34 	
 82 	 90 	 34 	
 82 	 91 	 34 	
 82 	 92 	 34 	
 82 	 93 	 34 	
 82 	 94 	 34 	
 82 	 95 	 34 	
 82 	 96 	 34 	
 82 	 97 	 34 	
 82 	 98 	 34 	
 82 	 99 	 34 	
 82 	 100 	 34 	
 82 	 101 	 34 	
 82 	 102 	 34 	
 82 	 103 	 34 	
 82 	 104 	 34 	
 82 	 105 	 34 	
 82 	 106 	 34 	
 82 	 107 	 34 	
 82 	 108 	 34 	
 82 	 109 	 34 	
 82 	 110 	 34 	
 82 	 111 	 34 	
 82 	 112 	 34 	
 82 	 113 	 34 	
 82 	 114 	 34 	
 82 	 115 	 34 	
 82 	 116 	 34 	
 82 	 117 	 34 	
 82 	 118 	 34 	
 82 	 119 	 34 	
 82 	 120 	 34 	
 82 	 121 	 34 	
 83 	 1 	 3 	
 83 	 2 	 3 	
 83 	 3 	 5 	
 83 	 4 	 8 	
 83 	 5 	 10 	
 83 	 6 	 13 	
 83 	 7 	 14 	
 83 	 8 	 16 	
 83 	 9 	 16 	
 83 	 10 	 17 	
 83 	 11 	 17 	
 83 	 12 	 17 	
 83 	 13 	 18 	
 83 	 14 	 19 	
 83 	 15 	 20 	
 83 	 16 	 20 	
 83 	 17 	 21 	
 83 	 18 	 22 	
 83 	 19 	 22 	
 83 	 20 	 22 	
 83 	 21 	 25 	
 83 	 22 	 25 	
 83 	 23 	 26 	
 83 	 24 	 27 	
 83 	 25 	 28 	
 83 	 26 	 28 	
 83 	 27 	 28 	
 83 	 28 	 29 	
 83 	 29 	 29 	
 83 	 30 	 29 	
 83 	 31 	 29 	
 83 	 32 	 29 	
 83 	 33 	 29 	
 83 	 34 	 29 	
 83 	 35 	 30 	
 83 	 36 	 30 	
 83 	 37 	 30 	
 83 	 38 	 30 	
 83 	 39 	 30 	
 83 	 40 	 30 	
 83 	 41 	 30 	
 83 	 42 	 30 	
 83 	 43 	 30 	
 83 	 44 	 30 	
 83 	 45 	 30 	
 83 	 46 	 30 	
 83 	 47 	 30 	
 83 	 48 	 30 	
 83 	 49 	 30 	
 83 	 50 	 30 	
 83 	 51 	 30 	
 83 	 52 	 30 	
 83 	 53 	 30 	
 83 	 54 	 30 	
 83 	 55 	 30 	
 83 	 56 	 30 	
 83 	 57 	 30 	
 83 	 58 	 31 	
 83 	 59 	 31 	
 83 	 60 	 31 	
 83 	 61 	 31 	
 83 	 62 	 32 	
 83 	 63 	 32 	
 83 	 64 	 32 	
 83 	 65 	 32 	
 83 	 66 	 32 	
 83 	 67 	 32 	
 83 	 68 	 32 	
 83 	 69 	 32 	
 83 	 70 	 33 	
 83 	 71 	 33 	
 83 	 72 	 33 	
 83 	 73 	 33 	
 83 	 74 	 33 	
 83 	 75 	 33 	
 83 	 76 	 33 	
 83 	 77 	 33 	
 83 	 78 	 33 	
 83 	 79 	 33 	
 83 	 80 	 33 	
 83 	 81 	 33 	
 83 	 82 	 33 	
 83 	 83 	 33 	
 83 	 84 	 33 	
 83 	 85 	 33 	
 83 	 86 	 33 	
 83 	 87 	 33 	
 83 	 88 	 34 	
 83 	 89 	 34 	
 83 	 90 	 34 	
 83 	 91 	 34 	
 83 	 92 	 34 	
 83 	 93 	 34 	
 83 	 94 	 34 	
 83 	 95 	 34 	
 83 	 96 	 34 	
 83 	 97 	 34 	
 83 	 98 	 34 	
 83 	 99 	 34 	
 83 	 100 	 34 	
 83 	 101 	 34 	
 83 	 102 	 34 	
 83 	 103 	 34 	
 83 	 104 	 34 	
 83 	 105 	 34 	
 83 	 106 	 34 	
 83 	 107 	 34 	
 83 	 108 	 34 	
 83 	 109 	 34 	
 83 	 110 	 34 	
 83 	 111 	 34 	
 83 	 112 	 34 	
 83 	 113 	 34 	
 83 	 114 	 34 	
 83 	 115 	 34 	
 83 	 116 	 34 	
 83 	 117 	 34 	
 83 	 118 	 34 	
 83 	 119 	 34 	
 83 	 120 	 34 	
 83 	 121 	 34 	
 84 	 1 	 2 	
 84 	 2 	 3 	
 84 	 3 	 5 	
 84 	 4 	 5 	
 84 	 5 	 7 	
 84 	 6 	 7 	
 84 	 7 	 7 	
 84 	 8 	 8 	
 84 	 9 	 9 	
 84 	 10 	 10 	
 84 	 11 	 10 	
 84 	 12 	 13 	
 84 	 13 	 13 	
 84 	 14 	 15 	
 84 	 15 	 16 	
 84 	 16 	 18 	
 84 	 17 	 19 	
 84 	 18 	 19 	
 84 	 19 	 21 	
 84 	 20 	 21 	
 84 	 21 	 21 	
 84 	 22 	 22 	
 84 	 23 	 23 	
 84 	 24 	 24 	
 84 	 25 	 24 	
 84 	 26 	 25 	
 84 	 27 	 25 	
 84 	 28 	 25 	
 84 	 29 	 25 	
 84 	 30 	 25 	
 84 	 31 	 25 	
 84 	 32 	 25 	
 84 	 33 	 25 	
 84 	 34 	 25 	
 84 	 35 	 25 	
 84 	 36 	 25 	
 84 	 37 	 25 	
 84 	 38 	 25 	
 84 	 39 	 27 	
 84 	 40 	 27 	
 84 	 41 	 28 	
 84 	 42 	 28 	
 84 	 43 	 28 	
 84 	 44 	 28 	
 84 	 45 	 28 	
 84 	 46 	 28 	
 84 	 47 	 28 	
 84 	 48 	 28 	
 84 	 49 	 29 	
 84 	 50 	 29 	
 84 	 51 	 29 	
 84 	 52 	 30 	
 84 	 53 	 30 	
 84 	 54 	 30 	
 84 	 55 	 30 	
 84 	 56 	 30 	
 84 	 57 	 30 	
 84 	 58 	 30 	
 84 	 59 	 30 	
 84 	 60 	 30 	
 84 	 61 	 30 	
 84 	 62 	 31 	
 84 	 63 	 31 	
 84 	 64 	 32 	
 84 	 65 	 32 	
 84 	 66 	 32 	
 84 	 67 	 33 	
 84 	 68 	 33 	
 84 	 69 	 33 	
 84 	 70 	 33 	
 84 	 71 	 34 	
 84 	 72 	 34 	
 84 	 73 	 34 	
 84 	 74 	 34 	
 84 	 75 	 34 	
 84 	 76 	 34 	
 84 	 77 	 34 	
 84 	 78 	 34 	
 84 	 79 	 34 	
 84 	 80 	 34 	
 84 	 81 	 34 	
 84 	 82 	 34 	
 84 	 83 	 34 	
 84 	 84 	 34 	
 84 	 85 	 34 	
 84 	 86 	 34 	
 84 	 87 	 34 	
 84 	 88 	 34 	
 84 	 89 	 34 	
 84 	 90 	 34 	
 84 	 91 	 34 	
 84 	 92 	 34 	
 84 	 93 	 34 	
 84 	 94 	 34 	
 84 	 95 	 34 	
 84 	 96 	 34 	
 84 	 97 	 34 	
 84 	 98 	 34 	
 84 	 99 	 34 	
 84 	 100 	 34 	
 84 	 101 	 34 	
 84 	 102 	 34 	
 84 	 103 	 34 	
 84 	 104 	 34 	
 84 	 105 	 34 	
 84 	 106 	 34 	
 84 	 107 	 34 	
 84 	 108 	 34 	
 84 	 109 	 34 	
 84 	 110 	 34 	
 84 	 111 	 34 	
 84 	 112 	 34 	
 84 	 113 	 34 	
 84 	 114 	 34 	
 84 	 115 	 34 	
 84 	 116 	 34 	
 84 	 117 	 34 	
 84 	 118 	 34 	
 84 	 119 	 34 	
 84 	 120 	 34 	
 84 	 121 	 34 	
 85 	 1 	 4 	
 85 	 2 	 6 	
 85 	 3 	 7 	
 85 	 4 	 10 	
 85 	 5 	 10 	
 85 	 6 	 11 	
 85 	 7 	 11 	
 85 	 8 	 16 	
 85 	 9 	 17 	
 85 	 10 	 18 	
 85 	 11 	 19 	
 85 	 12 	 20 	
 85 	 13 	 20 	
 85 	 14 	 20 	
 85 	 15 	 22 	
 85 	 16 	 22 	
 85 	 17 	 22 	
 85 	 18 	 24 	
 85 	 19 	 25 	
 85 	 20 	 26 	
 85 	 21 	 26 	
 85 	 22 	 26 	
 85 	 23 	 26 	
 85 	 24 	 26 	
 85 	 25 	 26 	
 85 	 26 	 26 	
 85 	 27 	 26 	
 85 	 28 	 26 	
 85 	 29 	 26 	
 85 	 30 	 26 	
 85 	 31 	 26 	
 85 	 32 	 26 	
 85 	 33 	 26 	
 85 	 34 	 27 	
 85 	 35 	 27 	
 85 	 36 	 27 	
 85 	 37 	 27 	
 85 	 38 	 27 	
 85 	 39 	 27 	
 85 	 40 	 27 	
 85 	 41 	 27 	
 85 	 42 	 27 	
 85 	 43 	 27 	
 85 	 44 	 28 	
 85 	 45 	 28 	
 85 	 46 	 28 	
 85 	 47 	 28 	
 85 	 48 	 28 	
 85 	 49 	 28 	
 85 	 50 	 28 	
 85 	 51 	 28 	
 85 	 52 	 28 	
 85 	 53 	 28 	
 85 	 54 	 28 	
 85 	 55 	 28 	
 85 	 56 	 28 	
 85 	 57 	 28 	
 85 	 58 	 28 	
 85 	 59 	 28 	
 85 	 60 	 28 	
 85 	 61 	 29 	
 85 	 62 	 29 	
 85 	 63 	 29 	
 85 	 64 	 29 	
 85 	 65 	 29 	
 85 	 66 	 29 	
 85 	 67 	 29 	
 85 	 68 	 30 	
 85 	 69 	 30 	
 85 	 70 	 30 	
 85 	 71 	 30 	
 85 	 72 	 30 	
 85 	 73 	 30 	
 85 	 74 	 31 	
 85 	 75 	 31 	
 85 	 76 	 31 	
 85 	 77 	 31 	
 85 	 78 	 31 	
 85 	 79 	 31 	
 85 	 80 	 31 	
 85 	 81 	 31 	
 85 	 82 	 32 	
 85 	 83 	 32 	
 85 	 84 	 32 	
 85 	 85 	 32 	
 85 	 86 	 32 	
 85 	 87 	 32 	
 85 	 88 	 32 	
 85 	 89 	 32 	
 85 	 90 	 32 	
 85 	 91 	 32 	
 85 	 92 	 33 	
 85 	 93 	 33 	
 85 	 94 	 33 	
 85 	 95 	 33 	
 85 	 96 	 33 	
 85 	 97 	 33 	
 85 	 98 	 33 	
 85 	 99 	 33 	
 85 	 100 	 33 	
 85 	 101 	 33 	
 85 	 102 	 33 	
 85 	 103 	 33 	
 85 	 104 	 33 	
 85 	 105 	 33 	
 85 	 106 	 34 	
 85 	 107 	 34 	
 85 	 108 	 34 	
 85 	 109 	 34 	
 85 	 110 	 34 	
 85 	 111 	 34 	
 85 	 112 	 34 	
 85 	 113 	 34 	
 85 	 114 	 34 	
 85 	 115 	 34 	
 85 	 116 	 34 	
 85 	 117 	 34 	
 85 	 118 	 34 	
 85 	 119 	 34 	
 85 	 120 	 34 	
 85 	 121 	 34 	
 86 	 1 	 9 	
 86 	 2 	 11 	
 86 	 3 	 12 	
 86 	 4 	 15 	
 86 	 5 	 17 	
 86 	 6 	 18 	
 86 	 7 	 18 	
 86 	 8 	 18 	
 86 	 9 	 19 	
 86 	 10 	 20 	
 86 	 11 	 20 	
 86 	 12 	 20 	
 86 	 13 	 20 	
 86 	 14 	 20 	
 86 	 15 	 20 	
 86 	 16 	 20 	
 86 	 17 	 20 	
 86 	 18 	 20 	
 86 	 19 	 20 	
 86 	 20 	 21 	
 86 	 21 	 21 	
 86 	 22 	 21 	
 86 	 23 	 21 	
 86 	 24 	 21 	
 86 	 25 	 21 	
 86 	 26 	 21 	
 86 	 27 	 21 	
 86 	 28 	 21 	
 86 	 29 	 22 	
 86 	 30 	 22 	
 86 	 31 	 22 	
 86 	 32 	 22 	
 86 	 33 	 23 	
 86 	 34 	 23 	
 86 	 35 	 23 	
 86 	 36 	 23 	
 86 	 37 	 24 	
 86 	 38 	 24 	
 86 	 39 	 24 	
 86 	 40 	 24 	
 86 	 41 	 24 	
 86 	 42 	 25 	
 86 	 43 	 25 	
 86 	 44 	 26 	
 86 	 45 	 27 	
 86 	 46 	 27 	
 86 	 47 	 27 	
 86 	 48 	 28 	
 86 	 49 	 28 	
 86 	 50 	 28 	
 86 	 51 	 29 	
 86 	 52 	 29 	
 86 	 53 	 29 	
 86 	 54 	 29 	
 86 	 55 	 29 	
 86 	 56 	 30 	
 86 	 57 	 30 	
 86 	 58 	 30 	
 86 	 59 	 31 	
 86 	 60 	 31 	
 86 	 61 	 31 	
 86 	 62 	 31 	
 86 	 63 	 31 	
 86 	 64 	 31 	
 86 	 65 	 31 	
 86 	 66 	 31 	
 86 	 67 	 31 	
 86 	 68 	 31 	
 86 	 69 	 31 	
 86 	 70 	 31 	
 86 	 71 	 31 	
 86 	 72 	 31 	
 86 	 73 	 31 	
 86 	 74 	 31 	
 86 	 75 	 31 	
 86 	 76 	 31 	
 86 	 77 	 32 	
 86 	 78 	 32 	
 86 	 79 	 32 	
 86 	 80 	 32 	
 86 	 81 	 32 	
 86 	 82 	 32 	
 86 	 83 	 32 	
 86 	 84 	 32 	
 86 	 85 	 32 	
 86 	 86 	 32 	
 86 	 87 	 32 	
 86 	 88 	 32 	
 86 	 89 	 32 	
 86 	 90 	 32 	
 86 	 91 	 32 	
 86 	 92 	 32 	
 86 	 93 	 32 	
 86 	 94 	 32 	
 86 	 95 	 32 	
 86 	 96 	 32 	
 86 	 97 	 32 	
 86 	 98 	 32 	
 86 	 99 	 32 	
 86 	 100 	 32 	
 86 	 101 	 33 	
 86 	 102 	 33 	
 86 	 103 	 33 	
 86 	 104 	 33 	
 86 	 105 	 33 	
 86 	 106 	 33 	
 86 	 107 	 33 	
 86 	 108 	 34 	
